Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh
San Antonio,1/8/2024 13:14,27.75,85.31,9.99,13.71
Houston,5/16/2024 8:37,32.23,73.24,4.45,5.56
San Jose,2/14/2024 2:13,19.6,38.39,8.88,10.2
San Diego,4/5/2024 16:32,7.54,49.81,5.04,25.32
San Jose,1/28/2024 16:57,37.94,88.28,5.11,22.13
Phoenix,4/23/2024 23:03,32.91,30.81,7.27,2.75
San Antonio,3/30/2024 13:56,6.44,41.99,1.64,15.79
Dallas,3/18/2024 6:05,8.23,38.38,4.68,7.08
Philadelphia,4/7/2024 10:01,33.5,40.8,6.09,16.78
New York,3/10/2024 13:01,-6.83,40.34,1.58,19.24
San Jose,5/1/2024 5:31,4.89,55.75,6.98,9.12
San Antonio,3/13/2024 8:07,2.58,42.15,0.73,26.74
San Diego,1/18/2024 10:47,-0.56,41.03,1.41,19.05
Chicago,4/22/2024 15:19,1.47,30.05,4.35,19.56
San Antonio,3/3/2024 2:49,39.55,50.95,4.65,29.25
San Jose,1/28/2024 2:02,20.45,50.66,2.73,20.64
Philadelphia,1/6/2024 0:19,11.32,35.16,1.78,19.91
San Antonio,2/16/2024 10:22,10.89,44.16,0.49,5.55
Houston,2/3/2024 21:36,16.39,88.15,1.03,23.16
Chicago,1/2/2024 2:04,12.36,43.3,1.7,14.28
Phoenix,2/5/2024 20:42,-1.86,49.05,5.98,28.85
Houston,1/11/2024 10:08,0.51,86.12,2.42,25.99
New York,1/20/2024 0:23,-0.55,70.1,1.94,7.72
Houston,1/21/2024 18:17,13.32,36.17,1.99,27.2
Houston,3/16/2024 20:24,29.13,66.29,5.71,16.09
Chicago,2/19/2024 18:36,33.61,70.82,1.29,17.6
Philadelphia,1/5/2024 21:26,9.5,70.02,0.34,15.64
New York,4/27/2024 12:49,0.05,83.34,4.86,5.94
San Antonio,3/30/2024 18:51,10.33,32.53,4.57,25.54
Dallas,4/17/2024 3:56,-3.19,38.19,8.44,13.74
Chicago,5/15/2024 19:03,1.21,87.31,2.27,16.08
Los Angeles,1/15/2024 22:00,-5.09,53.87,5.58,12.8
Dallas,1/11/2024 7:07,7.93,42.22,0.2,11.98
Phoenix,3/31/2024 3:55,32.52,82.95,0.38,3.27
San Jose,2/2/2024 7:54,-0.84,63.7,6.07,1.32
Phoenix,4/18/2024 14:31,-0.34,70.29,2.81,28.88
New York,4/29/2024 16:05,33.94,80.64,9.89,25.5
Houston,4/29/2024 22:43,10.18,86.59,6.22,0.29
Dallas,3/2/2024 2:54,9.34,50.6,0.59,26.68
San Antonio,3/31/2024 6:12,15.94,65.67,1.52,3.62
Chicago,1/6/2024 15:21,32.49,53.89,1.72,6.09
Chicago,4/11/2024 13:07,1.92,87.42,1.1,14.28
San Jose,1/3/2024 9:38,28.33,40.52,5.07,28.5
Dallas,3/30/2024 0:25,-3.13,35.01,5.57,15.54
Dallas,3/13/2024 16:57,22.75,31.93,6.97,6.47
San Diego,4/7/2024 6:00,27.13,43.54,5.41,1.39
Chicago,4/8/2024 7:55,12.76,89.31,9.96,25.57
San Diego,3/2/2024 13:49,38.25,54.15,8.63,14.4
Philadelphia,2/24/2024 14:22,26.84,61.63,4.91,27.84
San Antonio,1/30/2024 1:11,24.75,32.58,2.86,12.95
San Diego,4/6/2024 4:35,-7.66,36.33,7.09,25.61
New York,5/9/2024 18:57,32.4,38.4,9.02,14.74
Philadelphia,1/4/2024 8:39,28.57,31.8,2.22,7.81
San Diego,5/1/2024 15:00,11.11,78.12,4.61,22.04
New York,2/2/2024 15:32,-9.25,42.78,0.29,29.29
Dallas,3/21/2024 11:38,15.46,82.77,8.96,9.42
New York,4/24/2024 1:11,-7.5,35.55,1.54,21.02
Phoenix,3/26/2024 4:10,-9.6,84.05,3.02,29.92
Dallas,1/5/2024 12:30,-9.46,55.78,0.95,15.31
Chicago,2/12/2024 0:58,11.76,37.68,5.13,27.48
Los Angeles,1/11/2024 21:46,-4.05,64.3,8.85,21.06
Phoenix,5/8/2024 1:54,2.5,80.58,2.05,18.6
Los Angeles,2/4/2024 17:24,21.2,53.41,8.69,19.39
Los Angeles,4/27/2024 13:52,-5.73,86.09,6.25,25.66
San Jose,2/11/2024 18:15,-2.32,56.36,4.53,24.64
Dallas,2/13/2024 9:16,7.49,54.51,3.66,19.61
Phoenix,5/16/2024 11:58,10.01,60.43,9.36,19.45
Philadelphia,3/25/2024 18:06,12.73,45.37,5.28,16.14
Chicago,4/26/2024 8:52,24.83,42.72,9.66,20.54
Phoenix,1/19/2024 1:39,2.24,63.04,6.32,7.87
Phoenix,4/21/2024 21:15,21.33,66.48,5.3,23.07
New York,5/5/2024 23:47,13.79,84.92,2.69,21.49
Phoenix,3/22/2024 3:36,-5.95,71.24,7.6,26.74
Houston,2/11/2024 0:36,16.83,33.24,2.39,0.58
San Antonio,3/9/2024 13:51,16.38,57.83,3.85,21.54
Phoenix,4/7/2024 10:48,16.75,67.55,7.66,0.88
Los Angeles,2/24/2024 18:53,38.18,37.34,8.65,27.81
Chicago,5/1/2024 20:16,1.32,59.07,5.35,24.06
Chicago,1/19/2024 11:05,36.85,30.1,3.95,11.13
Houston,2/7/2024 3:56,15.32,81.05,9.33,14.25
Phoenix,2/4/2024 8:54,-3.75,66.29,8.08,11.11
San Jose,3/11/2024 2:53,20.73,44.84,1.52,6.44
Philadelphia,1/13/2024 14:28,-2.62,38.14,1.6,13.62
Los Angeles,3/19/2024 16:41,11.26,78.68,5.56,27.31
Chicago,4/10/2024 19:51,39.68,65.43,7.02,18.43
Chicago,3/22/2024 7:44,37.66,42.65,6.45,24.66
San Antonio,1/22/2024 22:04,13.93,48.25,0.89,21.98
Los Angeles,2/29/2024 2:52,14.25,43.39,7.07,10.3
Dallas,4/11/2024 2:57,-1.28,86.83,5.37,16.49
Phoenix,1/14/2024 7:24,13.76,42.4,14.11,1.65
New York,4/13/2024 17:25,25.84,35.44,6.73,4.6
Philadelphia,1/26/2024 19:51,3.74,43.71,7.26,6.47
San Antonio,1/12/2024 15:12,30.31,78.86,5.43,7.56
Phoenix,2/22/2024 2:35,-6.79,56.89,9.05,19.11
Dallas,1/17/2024 0:57,9.53,84.98,3.72,1.5
San Diego,1/25/2024 5:21,27.26,38.02,8.5,8.6
New York,2/26/2024 18:16,12.98,68.01,0.14,5.36
San Antonio,5/17/2024 14:53,30.67,83.43,8.65,10.36
Los Angeles,2/26/2024 20:00,25.39,77.4,9.19,10.84
Houston,1/24/2024 9:42,29.92,38.1,3.99,15.18
New York,2/13/2024 21:02,-5.58,88.73,6.71,12.74
San Jose,3/6/2024 20:14,23.89,86.43,9.38,2.29
Dallas,5/11/2024 7:18,36.48,89.38,5.72,14.61
Philadelphia,2/2/2024 20:32,4.2,40.62,9.05,21.49
Philadelphia,4/16/2024 12:04,23.11,88.41,8.11,8.53
San Antonio,3/28/2024 6:16,32.21,34.67,0.04,2.37
New York,2/26/2024 18:40,13.82,57.1,7.94,2.33
Philadelphia,4/30/2024 17:46,11.51,56.26,2.2,8.06
New York,5/1/2024 21:22,-2.84,82.29,6.76,1.41
Phoenix,4/20/2024 4:28,6.87,50.1,5.01,18.1
Philadelphia,1/7/2024 10:25,3.12,40.08,1.59,28.04
Houston,2/26/2024 16:34,12.38,73.7,5.25,16.23
San Diego,2/12/2024 4:54,16.7,66.04,2.68,27.1
Philadelphia,1/11/2024 1:27,32.81,87.4,2.34,27.34
Dallas,1/21/2024 10:27,-9.01,47.31,5.4,6.51
Philadelphia,1/17/2024 2:33,12.17,56.33,5.07,1.21
San Antonio,5/17/2024 7:34,21.93,35.71,6.17,24.56
Houston,5/6/2024 2:01,20.42,74.81,9.78,13.96
Dallas,1/8/2024 3:42,15.16,46.43,3.6,19.67
Chicago,4/26/2024 14:04,-6.58,60.61,5.04,6.66
New York,2/27/2024 2:04,-1.74,89.52,3.86,18.12
San Antonio,3/14/2024 2:59,36.43,36.58,8.06,1.77
San Diego,5/18/2024 10:17,26.63,72,5.67,25.33
San Antonio,2/21/2024 15:54,12.18,82.29,2.95,28.17
Los Angeles,3/27/2024 16:02,17.5,74.58,3.73,14.99
San Antonio,2/6/2024 10:34,4.83,81.46,3.1,8.45
Philadelphia,4/28/2024 10:10,20.61,75.31,0.56,3.9
Houston,1/19/2024 14:29,5.47,76.58,4.89,27.3
Philadelphia,5/11/2024 14:58,5.13,34.33,4.42,23
San Diego,3/29/2024 16:25,9.71,76.91,3.09,4.61
Dallas,4/24/2024 16:28,14.21,55.05,5.67,9.32
Dallas,1/1/2024 1:30,20.09,73.55,9.4,0.25
San Antonio,4/13/2024 16:01,-5.75,45.71,8.76,27.5
New York,2/12/2024 19:17,36.52,84.44,2.57,2.96
Houston,4/12/2024 2:24,8.86,49.12,0.34,11.63
San Diego,2/20/2024 6:04,1.26,48.72,3.45,3.55
San Jose,4/24/2024 15:29,31.19,72.08,8.26,19.81
San Antonio,3/26/2024 22:57,4.82,30.28,7.64,11.94
San Jose,2/20/2024 22:07,28.92,56.5,5.5,5.34
Dallas,2/19/2024 9:47,33.92,77.39,6.81,16.98
Phoenix,4/11/2024 14:09,25.64,85.9,7.16,20.75
Dallas,1/10/2024 6:55,-6.54,73.47,5.28,13.1
Chicago,3/13/2024 21:45,21.17,46.67,5.26,27.83
Los Angeles,4/8/2024 16:37,-1.06,66.9,2.46,24.53
San Diego,4/16/2024 20:10,32.54,59.32,8.95,27.33
San Antonio,2/21/2024 6:05,18.16,82.22,9.07,11.05
Phoenix,2/15/2024 1:25,29.79,83.41,7.44,15.3
Philadelphia,3/5/2024 16:34,22.66,68.57,1.64,15.57
Chicago,3/24/2024 6:13,21.07,62.36,4.58,24.14
Phoenix,3/20/2024 14:01,12.76,33.04,1.21,4.62
San Jose,4/4/2024 21:03,1.65,45.97,5.83,23.48
Houston,2/18/2024 20:45,39.06,45.07,1.41,14.11
Los Angeles,1/29/2024 14:27,3.18,38.97,0.43,9.57
Phoenix,5/1/2024 11:59,4.59,83.23,5.89,24.43
New York,1/30/2024 16:21,15.73,61.77,8.56,10.86
New York,1/3/2024 3:17,30.52,76.49,1.06,6.48
New York,1/29/2024 2:44,38.62,82.02,0.16,0.44
Philadelphia,1/14/2024 2:35,28.24,89.61,6.79,0.31
Los Angeles,1/16/2024 20:25,20.97,88.21,8.71,28.63
Dallas,3/5/2024 0:20,38.02,60.7,5.34,6.59
Phoenix,3/29/2024 2:08,17.3,53.83,5.29,15.53
Chicago,1/31/2024 15:12,8.75,49,0.67,11.3
Philadelphia,4/25/2024 12:31,-7.53,79.05,6.05,2.85
New York,4/11/2024 18:09,6.05,81.43,1,14.32
New York,2/6/2024 16:51,37.49,55.73,2.67,22.34
Philadelphia,1/25/2024 0:19,4.36,72.03,6.49,29.07
Chicago,2/19/2024 11:37,-5.37,35.47,8.23,5.75
San Diego,2/8/2024 16:06,13.96,46.09,6.85,8.81
Philadelphia,3/22/2024 4:26,19.79,36.88,9.42,23.08
San Jose,3/9/2024 5:49,29.85,68.32,2.04,3.23
Dallas,3/8/2024 23:54,9.37,58.36,4.42,6.58
San Antonio,5/3/2024 22:27,-5.88,49.92,9.99,9.61
Phoenix,2/18/2024 16:42,-9.77,51.65,9.71,1.02
Philadelphia,1/19/2024 15:50,26.16,70.22,4.26,24.79
New York,1/12/2024 10:05,18.22,88.07,1.81,21.4
San Jose,4/29/2024 15:55,13.42,57.03,9.03,9.06
Chicago,5/1/2024 20:10,16.98,73.65,5.89,1.16
San Diego,3/16/2024 4:40,-3.39,48.74,4.48,23.45
New York,1/7/2024 1:40,28.13,33.55,8.98,28.44
Chicago,1/27/2024 1:53,18.87,56.27,6.28,11.37
Chicago,3/25/2024 19:49,-9.02,89.14,1.92,9.97
Philadelphia,3/20/2024 11:28,10.37,78.7,5.32,0.76
Philadelphia,4/8/2024 8:48,5.63,56.17,6.15,25.09
San Jose,2/23/2024 20:59,-9.75,82.62,2.71,18.04
Philadelphia,5/2/2024 7:24,31.84,83.25,3.78,20.03
San Antonio,4/30/2024 19:38,-6.63,72.58,5.6,25.93
New York,4/22/2024 12:16,38.75,81.62,5.43,7.98
San Antonio,2/14/2024 23:18,32.25,86.8,5.75,9
San Diego,2/20/2024 18:22,-8.61,74.81,4.11,3.54
New York,3/24/2024 7:07,10.51,33.54,1.06,27.37
Los Angeles,3/28/2024 0:42,15.26,46.88,9.99,9.72
San Antonio,3/29/2024 1:39,31.89,39.43,5.31,27.45
New York,2/26/2024 9:04,23.2,71.64,0.84,29.6
Los Angeles,4/22/2024 17:14,-0.45,30.04,4.27,15.6
Phoenix,3/8/2024 10:16,15.04,59.95,3.93,22.22
Dallas,4/15/2024 19:33,8.59,80.53,8.07,2.86
Houston,4/20/2024 5:25,-6.33,34.7,1.38,25.97
San Jose,5/14/2024 15:31,29.2,53.04,6.99,23.79
New York,2/14/2024 23:21,10.85,62.33,9.62,10.66
Houston,1/22/2024 13:48,13.78,86.02,6.37,29.56
Chicago,2/28/2024 3:19,25.39,87.52,3.67,8.96
Phoenix,4/25/2024 7:02,20.12,66.87,1.53,24.47
San Jose,2/26/2024 17:39,24.53,35.5,6.47,3.98
San Diego,4/27/2024 12:44,29.93,68.24,8.05,15.78
San Diego,4/6/2024 13:52,39.66,76.43,5.68,9.9
Los Angeles,4/10/2024 19:05,2.03,56.76,5.91,12.42
Phoenix,5/7/2024 7:11,21.14,71.13,0.33,9.53
Los Angeles,1/29/2024 15:19,36.08,86.69,7.98,22.48
San Antonio,1/9/2024 23:52,-1.15,83.25,8.02,12.69
San Antonio,1/23/2024 6:41,-6.56,46.99,6.76,11
San Antonio,4/26/2024 3:39,24.45,34.24,1.44,17.98
San Diego,5/15/2024 18:33,-7.58,81.03,8.89,27.34
San Diego,3/10/2024 18:03,10.67,84.45,8.82,13.47
Houston,1/15/2024 22:53,20.46,87.37,1.65,7.52
Chicago,2/29/2024 17:28,10.54,62.23,0.35,15.22
San Antonio,1/18/2024 20:03,14.32,68.19,7.1,22.93
Phoenix,4/10/2024 19:52,14.82,39.4,8.21,21.09
Phoenix,4/25/2024 9:01,24.74,65.84,7.8,12.49
Chicago,4/21/2024 22:48,25.13,84.76,0.53,26.64
Philadelphia,3/21/2024 4:47,38.9,56.49,4.93,25.83
Dallas,1/25/2024 0:50,2.87,63.87,8.98,17.66
San Diego,2/7/2024 1:47,-8.79,86.63,6.11,22.78
New York,3/25/2024 8:20,33.36,37.06,4.97,9.24
Philadelphia,4/2/2024 4:01,29.11,82.9,2,4.6
San Antonio,3/15/2024 11:05,3.7,65.61,0.64,5.1
New York,3/13/2024 5:58,27.05,47.39,0.22,21.04
San Antonio,2/9/2024 16:50,-4.64,76.75,1.2,28.24
San Diego,3/20/2024 8:10,10.69,58.63,5.81,1.53
Houston,1/28/2024 6:26,1.37,49.34,8.78,3.13
San Jose,5/4/2024 5:14,24.34,50.27,8.16,26.54
San Antonio,3/25/2024 1:06,17.23,72.52,0.23,5.93
San Jose,4/9/2024 8:55,10.61,65.1,1.92,25.72
San Antonio,1/3/2024 1:20,-0.26,39.04,6.77,28.96
Dallas,3/22/2024 19:42,4.61,46.57,5.02,29.32
New York,4/27/2024 2:47,18.71,78.88,0.7,12.88
Houston,5/17/2024 15:37,5.7,42.16,2.74,1.75
San Antonio,2/26/2024 4:46,4.73,70.57,4.59,7.02
Houston,1/11/2024 22:06,10.06,80.91,1.28,17.56
New York,5/12/2024 16:44,1.73,41.47,3.09,6.17
Houston,4/11/2024 2:45,10.09,75.25,4.72,28.35
Dallas,1/6/2024 4:14,29.33,89.5,0.07,26.64
Chicago,3/23/2024 20:45,0.94,50.83,4.81,10.49
New York,1/6/2024 5:28,10.46,52.69,4.3,13.78
Los Angeles,4/28/2024 13:53,-2.06,49.78,8.14,15.88
Phoenix,5/7/2024 14:28,7.06,69.61,1.97,21.92
San Antonio,3/12/2024 5:04,1.88,89.34,6.48,16.33
Los Angeles,3/28/2024 14:33,14.68,48.34,2.85,18.92
Los Angeles,2/10/2024 0:45,1.85,73.12,8.01,29.93
Phoenix,1/9/2024 13:19,7.54,41.57,10.42,20.87
San Diego,1/20/2024 5:40,-3.86,54.63,8.82,18.62
San Diego,1/13/2024 17:56,20.02,40.18,7.69,10.07
Los Angeles,4/29/2024 13:50,-1.82,56.96,4,26.25
New York,4/23/2024 6:41,20.63,43.83,7.56,6.07
Chicago,2/9/2024 15:47,10.38,33.17,5.43,10.25
Phoenix,4/19/2024 18:31,18.88,64.22,4.45,25.66
Los Angeles,4/12/2024 22:07,8.11,56.36,9.17,2.73
San Antonio,3/6/2024 19:53,-8.96,58,9.92,23.14
San Jose,1/28/2024 6:38,6.33,39.57,7.05,20.47
Phoenix,2/12/2024 20:52,15.87,35.01,10.72,27.71
Dallas,4/7/2024 16:41,-4.25,78.74,9.16,18.43
Los Angeles,1/20/2024 1:24,25.13,33.47,6.24,5.26
New York,2/18/2024 11:31,22.46,81.06,7.76,3.19
Los Angeles,1/26/2024 4:02,13.17,35.94,5.8,7.2
San Antonio,5/8/2024 1:53,24.71,79.45,1.96,25.41
Phoenix,2/2/2024 4:27,21.88,87.07,8.85,8.95
New York,1/9/2024 4:55,6.05,43.25,2.83,10.32
San Antonio,4/24/2024 19:19,39.69,74.46,4,5.64
Los Angeles,2/7/2024 20:12,-2.93,85.28,6.55,27.91
Philadelphia,1/11/2024 10:02,3.8,80.1,2.6,0.61
Chicago,5/2/2024 21:27,34.25,60.89,2.64,16.13
San Jose,3/27/2024 19:53,10.69,32.67,2.8,9.39
San Antonio,1/21/2024 10:02,38.73,53.31,5.39,20.4
San Antonio,2/29/2024 13:57,-3.21,72.72,8.93,20.7
New York,4/6/2024 16:44,18.33,59.86,5.85,28.38
San Diego,1/21/2024 15:45,9.78,42.75,4.25,29.36
San Jose,3/27/2024 19:02,36.8,43,4.81,23.99
Dallas,2/8/2024 7:20,21.15,61.18,4.61,14.53
Los Angeles,5/1/2024 11:08,-8.78,53.16,7.15,29.38
Dallas,3/16/2024 6:17,9.73,65.51,8.76,27.17
San Jose,3/12/2024 15:27,25.3,59.77,9.81,6.38
San Jose,1/6/2024 2:32,28.66,72.3,2.16,23.95
Philadelphia,2/3/2024 18:51,-0.91,41.42,8.59,4.5
San Diego,1/22/2024 10:00,-0.06,38.41,8.12,1.44
San Antonio,1/14/2024 10:14,28.67,74.45,6.94,8.83
Phoenix,1/5/2024 18:01,18.61,30.02,3.76,28.74
San Antonio,3/6/2024 14:04,4.22,58.31,4.46,11.88
New York,3/23/2024 21:04,10.54,42.5,1.48,26.98
Chicago,1/8/2024 13:25,22.35,47.87,7.37,25.61
Phoenix,4/25/2024 4:37,4.45,54.88,7.56,28.06
Philadelphia,5/14/2024 11:00,5.46,67.19,5.46,6.81
San Antonio,4/17/2024 14:41,27.09,54.35,5.29,4.01
New York,4/16/2024 5:14,25.34,58.24,0.6,26.79
Houston,5/13/2024 5:29,34.58,48.94,0.12,13.56
San Antonio,5/11/2024 23:43,6.5,39.18,8.87,10.29
Phoenix,2/2/2024 4:36,5.1,48.34,4.34,20.31
Phoenix,5/16/2024 3:40,29.1,79.78,6.35,11.86
San Diego,5/5/2024 17:08,31.16,83.15,5.26,21.05
New York,2/15/2024 4:07,-1.23,76.18,5.96,7.8
Chicago,1/11/2024 14:59,35.45,67.22,2.01,22.63
Los Angeles,5/10/2024 11:45,34.25,72.45,4.84,4.57
San Jose,4/1/2024 23:20,-5.54,54.66,3.24,28.71
Houston,4/28/2024 19:57,34.67,69.78,4.82,11.44
Phoenix,4/14/2024 7:02,2.5,72.79,7.6,15.5
New York,1/13/2024 23:24,23.88,38.4,6.06,7.03
Philadelphia,1/3/2024 15:47,-9.81,36.72,4.12,19.3
Los Angeles,1/20/2024 9:37,18.6,39.06,2.74,10.44
Los Angeles,4/10/2024 5:24,30.8,74.63,9.66,12.15
San Jose,5/7/2024 5:33,39.22,34.56,2.64,23.68
Phoenix,2/18/2024 3:06,-4.85,79.81,5.99,9.09
Chicago,3/28/2024 4:18,13.68,44.87,9.84,24.55
Dallas,3/23/2024 10:14,9.41,88.14,2.24,23.63
Phoenix,2/6/2024 3:35,-8.56,82.83,12.15,18.97
Philadelphia,3/20/2024 8:16,27,87.85,8.17,0.78
San Diego,3/15/2024 5:46,-0.95,70.56,5.89,20.7
Los Angeles,4/5/2024 15:06,15.76,52.42,4.66,19.4
Houston,1/18/2024 15:31,-0.56,56.4,5.71,12.97
New York,5/11/2024 18:23,33.57,89.78,1.43,6.09
Houston,2/9/2024 17:43,8.8,48.95,2.71,29.65
Houston,3/17/2024 5:14,26.91,63.76,7.66,9
New York,3/11/2024 13:04,2.14,87.67,8.54,21.06
San Antonio,3/15/2024 5:01,20.62,59.85,0.38,10.01
Los Angeles,1/5/2024 20:32,-4.04,73.53,4.05,6.99
San Jose,4/29/2024 6:18,32.56,35.41,4.3,5.12
San Antonio,3/7/2024 21:54,7.99,66.65,0.72,10.68
Dallas,1/8/2024 5:55,28.31,71.46,8.31,29.55
San Jose,4/30/2024 15:39,18.35,33.2,0.45,18.48
Phoenix,3/13/2024 21:59,8.61,76.38,5.4,8.24
Los Angeles,4/6/2024 4:54,17.97,89.96,0.1,12.62
Dallas,4/10/2024 0:45,5.2,65.34,6.56,17.38
San Jose,2/6/2024 6:40,36.74,52.87,9.12,26.45
New York,5/12/2024 18:51,1.84,64.58,3.37,22.62
Philadelphia,3/16/2024 23:47,6.39,73.92,2.27,16.34
Los Angeles,1/3/2024 5:01,16.8,30.26,7.3,27.85
San Antonio,3/1/2024 20:18,26.8,65.32,0.18,2.21
New York,1/16/2024 9:15,17.15,66.19,7.59,25.19
Chicago,5/12/2024 1:34,9.71,83.13,6.06,10.69
Dallas,1/13/2024 5:48,1.57,68.14,4.72,5.72
San Jose,1/3/2024 23:00,22.05,69.34,8.48,15.34
Los Angeles,5/18/2024 2:11,15.43,40.48,3.51,20.88
Phoenix,2/13/2024 5:49,-14.68,50.71,2.87,4.18
Los Angeles,4/22/2024 4:54,18.51,67.82,5.2,26.06
San Jose,4/9/2024 23:07,12.8,64.36,8.29,8.91
San Antonio,3/17/2024 22:13,29.46,61.78,2.21,21.02
Houston,5/9/2024 11:03,-7.27,49.2,6.55,4.39
Los Angeles,4/21/2024 22:14,4.92,39.43,7.59,6.34
Los Angeles,2/6/2024 14:15,15.25,61.98,6.73,15.92
San Jose,1/13/2024 1:52,26.16,75.14,6.32,2.33
San Jose,1/9/2024 19:29,11.7,75.92,6.17,21.2
Chicago,5/7/2024 17:06,-8.77,86.24,1.55,16.92
Los Angeles,5/1/2024 9:01,10.27,42.88,8.61,9.18
San Jose,3/9/2024 23:05,36.69,81.26,6.13,11.22
Chicago,4/3/2024 4:41,3.58,45.68,5.84,13.98
San Antonio,4/14/2024 11:44,39.87,46.17,3.96,6.88
Philadelphia,2/14/2024 2:46,30.26,58.48,5.27,4.62
New York,4/30/2024 0:19,28.03,32.39,2.79,17.35
Dallas,1/19/2024 7:16,26.63,49.27,8.47,4.32
San Diego,2/9/2024 6:47,12.18,70.14,6.03,8.58
Chicago,3/16/2024 21:55,29.2,40.59,8.38,17.29
Chicago,5/13/2024 18:16,2.86,30.12,4.8,2.58
San Antonio,2/24/2024 22:49,1.66,58.12,9.3,21.45
Chicago,1/13/2024 17:52,28.87,88.76,9.85,13.66
Los Angeles,2/12/2024 12:12,0.54,55.44,5.54,0.04
Chicago,3/11/2024 19:44,1.88,45.81,8.21,13.14
New York,1/22/2024 6:38,33.39,70.38,8.51,16.72
Houston,3/2/2024 13:42,22.07,38.64,1.79,6.15
San Antonio,4/7/2024 6:20,27.88,36.92,8.89,0.04
Dallas,4/4/2024 11:38,17.71,74.78,6.7,18.24
San Diego,4/23/2024 17:07,13.38,70.65,8.68,0.31
New York,2/27/2024 8:25,11.91,76.06,3.04,11.94
San Antonio,5/15/2024 5:31,30.07,87.87,9.44,27.79
Los Angeles,1/26/2024 13:54,24.42,42.2,9.84,18.56
San Antonio,2/3/2024 13:30,7.38,80.7,9.57,9.45
Dallas,5/4/2024 10:24,32.04,67.45,0.69,17.68
San Jose,3/19/2024 16:28,0.61,35.18,2.7,2.6
San Jose,1/11/2024 17:46,17,74.06,1.61,3.67
San Jose,4/16/2024 18:17,3.63,70.23,4.84,17.78
Chicago,2/25/2024 5:37,17.02,56.22,8.98,13.69
Chicago,1/10/2024 9:34,7.2,57.2,6.72,20.61
San Diego,5/14/2024 1:56,-1.57,59.31,5.95,24.82
Los Angeles,4/27/2024 6:40,35.61,73.88,5.4,0.68
Dallas,4/23/2024 16:22,21.27,60.77,7.96,25.15
Philadelphia,1/24/2024 12:53,22.25,73.45,3.43,2.89
Los Angeles,3/20/2024 18:05,-6.2,69.57,7.03,23.92
San Diego,1/8/2024 9:30,22.8,78.9,5.21,14.44
San Antonio,2/24/2024 10:12,24.11,64.39,0.14,24.61
Phoenix,5/13/2024 2:13,30.86,35.19,2.01,9.15
Los Angeles,5/4/2024 8:41,4.05,79.66,3.15,9.19
San Antonio,1/16/2024 22:40,1.45,66.82,7.16,26.5
San Antonio,4/23/2024 15:58,19.45,45.94,4.5,15.72
San Jose,3/10/2024 7:21,21.54,42.2,8.52,2.24
Chicago,1/24/2024 4:09,13.16,87.39,2.85,1.4
San Antonio,4/8/2024 20:27,19.92,34.13,3.33,22.59
San Antonio,3/24/2024 18:18,16.99,70.66,3.4,23.02
Philadelphia,3/20/2024 15:39,-9.74,44.27,9.95,2.52
San Diego,3/31/2024 17:40,-8.43,37.06,3,16.87
San Jose,1/5/2024 20:21,18.11,73.28,1.4,22.32
San Jose,2/16/2024 16:27,-5.98,64.81,7.7,15.77
Chicago,2/11/2024 6:13,-0.93,68.19,7.1,22.35
Philadelphia,3/28/2024 14:48,35.82,59.94,6.23,25.88
San Jose,3/29/2024 13:38,34.8,42.01,3.57,19.03
San Jose,1/26/2024 6:30,-3.96,44.73,4.86,12.03
Dallas,5/14/2024 11:41,21.71,45.68,5.72,11.66
New York,1/16/2024 5:17,-3.34,59.41,4.7,12.24
Los Angeles,5/4/2024 0:11,29.1,61.3,3.14,24.3
Los Angeles,3/18/2024 18:31,38.08,57.18,6.04,9.16
Chicago,1/16/2024 23:48,24.8,59.54,8.68,10.26
Phoenix,4/30/2024 21:13,33.4,84.6,3.59,22.57
Houston,4/18/2024 9:02,-5.48,55.02,6.88,16.39
New York,3/19/2024 5:35,9.52,89.99,8.34,29.96
New York,2/12/2024 11:24,-6.21,32.92,0.27,2.18
Philadelphia,3/23/2024 16:00,28.84,35.87,6.95,9.97
San Antonio,5/1/2024 11:07,25.29,70.84,6.78,0.01
Phoenix,5/9/2024 3:53,21.98,56.15,5.95,25.37
Chicago,2/7/2024 0:24,29.88,44.63,9.53,8.37
Dallas,5/16/2024 4:33,29.96,69.13,7.38,28.89
San Diego,3/19/2024 1:34,20.24,85.05,8.04,25.04
Chicago,5/3/2024 7:34,25.59,32.78,9.18,22.19
Phoenix,3/16/2024 10:25,6.92,70.08,4.35,26.36
Houston,1/3/2024 0:49,0.15,65.25,3.77,16.05
Houston,2/18/2024 16:11,0.43,84.07,1.76,10.02
Los Angeles,4/26/2024 0:59,32.73,86.58,3.43,0.3
Dallas,2/6/2024 19:27,3.45,46.5,9.32,17.36
Los Angeles,4/15/2024 9:36,-1.1,85.53,9.35,5.55
New York,2/6/2024 11:41,-0.93,73.42,6.3,11.93
Phoenix,2/23/2024 5:11,-13.05,80.97,3.29,5.62
San Antonio,4/10/2024 1:42,-0.58,32.4,6.42,23.52
Dallas,3/11/2024 23:33,4.76,83.05,9.71,4.78
Dallas,5/13/2024 9:16,18.65,49.13,4.08,28.79
New York,3/16/2024 8:45,21.79,85.5,5.32,2.11
San Antonio,2/19/2024 6:50,13.54,78.77,9.88,2.99
